route,t,p,lat,lon,bearing,bsp,twa,twd,tws,gust,isSample,live,twd,tws,gust,
,1617581622,4/5/21 12:13 AM,25.67012,-80.16287,196.7,0,,,,,TRUE,,,,,"[-80.16287, 25.67012], "
,1617585224,4/5/21 1:13 AM,25.67003,-80.1629,26.6,0,,,,,TRUE,,,,,"[-80.1629, 25.67003], "
,1617588794,4/5/21 2:13 AM,25.67012,-80.16285,299,0,,,,,TRUE,,,,,"[-80.16285, 25.67012], "
,1617592399,4/5/21 3:13 AM,25.67015,-80.16291,329,0,,,,,TRUE,,,,,"[-80.16291, 25.67015], "
,1617596000,4/5/21 4:13 AM,25.67024,-80.16297,110.3,0,,,,,TRUE,,,,,"[-80.16297, 25.67024], "
,1617599631,4/5/21 5:13 AM,25.67023,-80.16294,31,0,,,,,TRUE,,,,,"[-80.16294, 25.67023], "
,1617603205,4/5/21 6:13 AM,25.67026,-80.16292,76.1,0,,,,,TRUE,,,,,"[-80.16292, 25.67026], "
,1617606807,4/5/21 7:13 AM,25.67028,-80.16283,270,0,,,,,TRUE,,,,,"[-80.16283, 25.67028], "
,1617610408,4/5/21 8:13 AM,25.67028,-80.16295,186.4,0,,,,,TRUE,,,,,"[-80.16295, 25.67028], "
,1617614010,4/5/21 9:13 AM,25.67012,-80.16297,335.7,0,,,,,TRUE,,,,,"[-80.16297, 25.67012], "
,1617617611,4/5/21 10:13 AM,25.67014,-80.16298,84.7,0,,,,,TRUE,,,,,"[-80.16298, 25.67014], "
,1617621212,4/5/21 11:13 AM,25.67015,-80.16286,129.8,0,,,,,TRUE,,,,,"[-80.16286, 25.67015], "
,1617624819,4/5/21 12:13 PM,25.67012,-80.16282,247.4,0,,,,,TRUE,,,,,"[-80.16282, 25.67012], "
,1617628421,4/5/21 1:13 PM,25.67009,-80.1629,81,0,,,,,TRUE,,,,,"[-80.1629, 25.67009], "
,1617631995,4/5/21 2:13 PM,25.6701,-80.16283,180,0,,,,,TRUE,,,,,"[-80.16283, 25.6701], "
,1617635626,4/5/21 3:13 PM,25.67009,-80.16283,318,0,,,,,TRUE,,,,,"[-80.16283, 25.67009], "
,1617639227,4/5/21 4:13 PM,25.6701,-80.16284,325.3,0,,,,,TRUE,,,,,"[-80.16284, 25.6701], "
,1617642800,4/5/21 5:13 PM,25.67023,-80.16294,7.9,0,,,,,TRUE,,,,,"[-80.16294, 25.67023], "
,1617646403,4/5/21 6:13 PM,25.67036,-80.16292,264.2,0,,,,,TRUE,,,,,"[-80.16292, 25.67036], "
,1617650005,4/5/21 7:13 PM,25.67035,-80.16303,132.8,0,,,,,TRUE,,,,,"[-80.16303, 25.67035], "
,1617653613,4/5/21 8:13 PM,25.6703,-80.16297,180,0,,,,,TRUE,,,,,"[-80.16297, 25.6703], "
,1617657215,4/5/21 9:13 PM,25.67027,-80.16297,216.9,0,,,,,TRUE,,,,,"[-80.16297, 25.67027], "
,1617660818,4/5/21 10:13 PM,25.67021,-80.16302,79.5,0,,,,,TRUE,,,,,"[-80.16302, 25.67021], "
,1617664420,4/5/21 11:13 PM,25.67024,-80.16284,202.6,0,,,,,TRUE,,,,,"[-80.16284, 25.67024], "
,1617668021,4/6/21 12:13 AM,25.67011,-80.1629,24.3,0,,,,,TRUE,,,,,"[-80.1629, 25.67011], "
,1617671623,4/6/21 1:13 AM,25.67021,-80.16285,90,0,,,,,TRUE,,,,,"[-80.16285, 25.67021], "
,1617675227,4/6/21 2:13 AM,25.67021,-80.16279,306.5,0,,,,,TRUE,,,,,"[-80.16279, 25.67021], "
,1617678831,4/6/21 3:13 AM,25.67027,-80.16288,152.8,0,,,,,TRUE,,,,,"[-80.16288, 25.67027], "
,1617682433,4/6/21 4:13 AM,25.6702,-80.16284,299,0,,,,,TRUE,,,,,"[-80.16284, 25.6702], "
,1617686037,4/6/21 5:13 AM,25.67024,-80.16292,344.9,0,,,,,TRUE,,,,,"[-80.16292, 25.67024], "
,1617689611,4/6/21 6:13 AM,25.67034,-80.16295,101.1,0,,,,,TRUE,,,,,"[-80.16295, 25.67034], "
,1617693215,4/6/21 7:13 AM,25.67031,-80.16278,277.9,0,,,,,TRUE,,,,,"[-80.16278, 25.67031], "
,1617696817,4/6/21 8:13 AM,25.67032,-80.16286,24.3,0,,,,,TRUE,,,,,"[-80.16286, 25.67032], "
,1617700426,4/6/21 9:13 AM,25.67044,-80.1628,207.7,0,,,,,TRUE,,,,,"[-80.1628, 25.67044], "
,1617704002,4/6/21 10:13 AM,25.67032,-80.16287,155.7,0,,,,,TRUE,,,,,"[-80.16287, 25.67032], "
,1617707606,4/6/21 11:13 AM,25.67024,-80.16283,190.2,0,,,,,TRUE,,,,,"[-80.16283, 25.67024], "
,1617711236,4/6/21 12:13 PM,25.67009,-80.16286,45.8,0,,,,,TRUE,,,,,"[-80.16286, 25.67009], "
,1617714810,4/6/21 1:13 PM,25.67016,-80.16278,90,0,,,,,TRUE,,,,,"[-80.16278, 25.67016], "
,1617718398,4/6/21 2:13 PM,25.67016,-80.16277,247.4,0,,,,,TRUE,,,,,"[-80.16277, 25.67016], "
,1617722001,4/6/21 3:13 PM,25.67013,-80.16285,300.9,2.2,,,,,TRUE,,,,,"[-80.16285, 25.67013], "
,1617725633,4/6/21 4:13 PM,25.68056,-80.18216,191.4,12,,,,,TRUE,,,,,"[-80.18216, 25.68056], "
,1617729204,4/6/21 5:13 PM,25.5755,-80.20575,136.6,5,,,,,TRUE,,,,,"[-80.20575, 25.5755], "
,1617732805,4/6/21 6:13 PM,25.54252,-80.17123,288.8,0,,,,,TRUE,,,,,"[-80.17123, 25.54252], "
,1617736406,4/6/21 7:13 PM,25.54256,-80.17136,204.3,0,,,,,TRUE,,,,,"[-80.17136, 25.54256], "
,1617740008,4/6/21 8:13 PM,25.54254,-80.17137,180,0,,,,,TRUE,,,,,"[-80.17137, 25.54254], "
,1617743614,4/6/21 9:13 PM,25.54249,-80.17137,263,0,,,,,TRUE,,,,,"[-80.17137, 25.54249], "
,1617747224,4/6/21 10:13 PM,25.54248,-80.17146,335.7,0,,,,,TRUE,,,,,"[-80.17146, 25.54248], "
,1617750799,4/6/21 11:13 PM,25.5425,-80.17147,214.1,0,,,,,TRUE,,,,,"[-80.17147, 25.5425], "
,1617754408,4/7/21 12:13 AM,25.54246,-80.1715,32.8,0,,,,,TRUE,,,,,"[-80.1715, 25.54246], "
,1617758004,4/7/21 1:13 AM,25.54253,-80.17145,64.6,0,,,,,TRUE,,,,,"[-80.17145, 25.54253], "
,1617761620,4/7/21 2:13 AM,25.54256,-80.17138,0,0,,,,,TRUE,,,,,"[-80.17138, 25.54256], "
,1617765229,4/7/21 3:13 AM,25.54264,-80.17138,180,0,,,,,TRUE,,,,,"[-80.17138, 25.54264], "
,1617768834,4/7/21 4:13 AM,25.5426,-80.17138,0,0,,,,,TRUE,,,,,"[-80.17138, 25.5426], "
,1617772426,4/7/21 5:13 AM,25.54268,-80.17138,201.1,0,,,,,TRUE,,,,,"[-80.17138, 25.54268], "
,1617776022,4/7/21 6:13 AM,25.54261,-80.17141,239.2,0,,,,,TRUE,,,,,"[-80.17141, 25.54261], "
,1617779629,4/7/21 7:13 AM,25.54254,-80.17154,126.5,0,,,,,TRUE,,,,,"[-80.17154, 25.54254], "
,1617783217,4/7/21 8:13 AM,25.54248,-80.17145,344.9,0,,,,,TRUE,,,,,"[-80.17145, 25.54248], "
,1617786829,4/7/21 9:13 AM,25.54258,-80.17148,102.5,0,,,,,TRUE,,,,,"[-80.17148, 25.54258], "
,1617790397,4/7/21 10:13 AM,25.54257,-80.17143,222.1,0,,,,,TRUE,,,,,"[-80.17143, 25.54257], "
,1617794004,4/7/21 11:13 AM,25.54253,-80.17147,122.3,0,,,,,TRUE,,,,,"[-80.17147, 25.54253], "
,1617797630,4/7/21 12:13 PM,25.54249,-80.1714,42.1,0,,,,,TRUE,,,,,"[-80.1714, 25.54249], "
,1617801222,4/7/21 1:13 PM,25.54258,-80.17131,151.6,0,,,,,TRUE,,,,,"[-80.17131, 25.54258], "
,1617804805,4/7/21 2:13 PM,25.54253,-80.17128,317.9,0,,,,,TRUE,,,,,"[-80.17128, 25.54253], "
,1617808404,4/7/21 3:13 PM,25.54259,-80.17134,160.2,0,,,,,TRUE,,,,,"[-80.17134, 25.54259], "
,1617812021,4/7/21 4:13 PM,25.54254,-80.17132,219.4,0.6,,,,,TRUE,,,,,"[-80.17132, 25.54254], "
,1617815616,4/7/21 5:13 PM,25.53848,-80.17501,180.1,1.6,,,,,TRUE,,,,,"[-80.17501, 25.53848], "
,1617819200,4/7/21 6:13 PM,25.52451,-80.17504,42.1,0,,,,,TRUE,,,,,"[-80.17504, 25.52451], "
,1617822835,4/7/21 7:13 PM,25.5246,-80.17495,174.1,0,,,,,TRUE,,,,,"[-80.17495, 25.5246], "
,1617826405,4/7/21 8:13 PM,25.52434,-80.17492,24.3,0,,,,,TRUE,,,,,"[-80.17492, 25.52434], "
,1617830013,4/7/21 9:13 PM,25.52446,-80.17486,224.8,0,,,,,TRUE,,,,,"[-80.17486, 25.52446], "
,1617833616,4/7/21 10:13 PM,25.52436,-80.17497,50.3,0,,,,,TRUE,,,,,"[-80.17497, 25.52436], "
,1617837218,4/7/21 11:13 PM,25.52442,-80.17489,222.1,0,,,,,TRUE,,,,,"[-80.17489, 25.52442], "
,1617840818,4/8/21 12:13 AM,25.52436,-80.17495,4,0,,,,,TRUE,,,,,"[-80.17495, 25.52436], "
,1617844421,4/8/21 1:13 AM,25.52449,-80.17494,144.9,0,,,,,TRUE,,,,,"[-80.17494, 25.52449], "
,1617848021,4/8/21 2:13 AM,25.5244,-80.17487,331.6,0,,,,,TRUE,,,,,"[-80.17487, 25.5244], "
,1617851628,4/8/21 3:13 AM,25.52445,-80.1749,211,0,,,,,TRUE,,,,,"[-80.1749, 25.52445], "
,1617855231,4/8/21 4:13 AM,25.52439,-80.17494,67.4,0,,,,,TRUE,,,,,"[-80.17494, 25.52439], "
,1617858834,4/8/21 5:13 AM,25.52442,-80.17486,48.4,0,,,,,TRUE,,,,,"[-80.17486, 25.52442], "
,1617862406,4/8/21 6:13 AM,25.52446,-80.17481,306.5,0,,,,,TRUE,,,,,"[-80.17481, 25.52446], "
,1617866010,4/8/21 7:13 AM,25.52448,-80.17484,237.7,0,,,,,TRUE,,,,,"[-80.17484, 25.52448], "
,1617869613,4/8/21 8:13 AM,25.52444,-80.17491,107.6,0,,,,,TRUE,,,,,"[-80.17491, 25.52444], "
,1617873213,4/8/21 9:13 AM,25.52442,-80.17484,270,0,,,,,TRUE,,,,,"[-80.17484, 25.52442], "
,1617876816,4/8/21 10:13 AM,25.52442,-80.17492,71.2,0,,,,,TRUE,,,,,"[-80.17492, 25.52442], "
,1617880417,4/8/21 11:13 AM,25.52446,-80.17479,232.2,0,,,,,TRUE,,,,,"[-80.17479, 25.52446], "
,1617884017,4/8/21 12:13 PM,25.52439,-80.17489,331.6,0,,,,,TRUE,,,,,"[-80.17489, 25.52439], "
,1617887621,4/8/21 1:13 PM,25.52444,-80.17492,90,0,,,,,TRUE,,,,,"[-80.17492, 25.52444], "
,1617891221,4/8/21 2:13 PM,25.52444,-80.1749,287.1,2.1,,,,,TRUE,,,,,"[-80.1749, 25.52444], "
,1617894794,4/8/21 3:13 PM,25.53001,-80.19497,357.3,8.7,,,,,TRUE,,,,,"[-80.19497, 25.53001], "
,1617898428,4/8/21 4:13 PM,25.60932,-80.19918,24.9,8.4,,,,,TRUE,,,,,"[-80.19918, 25.60932], "
,1617902002,4/8/21 5:13 PM,25.67703,-80.16431,114.9,0.1,,,,,TRUE,,,,,"[-80.16431, 25.67703], "
,1617905634,4/8/21 6:13 PM,25.67675,-80.16364,240,0,,,,,TRUE,,,,,"[-80.16364, 25.67675], "
,1617909206,4/8/21 7:13 PM,25.67662,-80.16389,38.3,0,,,,,TRUE,,,,,"[-80.16389, 25.67662], "
,1617912809,4/8/21 8:13 PM,25.6767,-80.16382,344.1,7.4,,,,,TRUE,,,,,"[-80.16382, 25.6767], "
,1617916411,4/8/21 9:13 PM,25.74052,-80.18396,70.4,6.4,,,,,TRUE,,,,,"[-80.18396, 25.74052], "
,1617920043,4/8/21 10:14 PM,25.76012,-80.12296,186,8.2,,,,,TRUE,,,,,"[-80.12296, 25.76012], "
,1617923620,4/8/21 11:13 PM,25.68721,-80.13148,248.5,3.4,,,,,TRUE,,,,,"[-80.13148, 25.68721], "
,1617927222,4/9/21 12:13 AM,25.67607,-80.16289,260.3,0,,,,,TRUE,,,,,"[-80.16289, 25.67607], "
,1617930826,4/9/21 1:13 AM,25.67603,-80.16315,317.8,1,,,,,TRUE,,,,,"[-80.16315, 25.67603], "
,1617934429,4/9/21 2:13 AM,25.6826,-80.16976,335.7,0,,,,,TRUE,,,,,"[-80.16976, 25.6826], "
,1617938003,4/9/21 3:13 AM,25.68266,-80.16979,165.6,0,,,,,TRUE,,,,,"[-80.16979, 25.68266], "
,1617941634,4/9/21 4:13 AM,25.68259,-80.16977,185.7,0,,,,,TRUE,,,,,"[-80.16977, 25.68259], "
,1617945235,4/9/21 5:13 AM,25.6825,-80.16978,22.6,0,,,,,TRUE,,,,,"[-80.16978, 25.6825], "
,1617948868,4/9/21 6:14 AM,25.68263,-80.16972,163.3,0,,,,,TRUE,,,,,"[-80.16972, 25.68263], "
,1617952411,4/9/21 7:13 AM,25.6826,-80.16971,276.3,0,,,,,TRUE,,,,,"[-80.16971, 25.6826], "
,1617956013,4/9/21 8:13 AM,25.68261,-80.16981,138,0,,,,,TRUE,,,,,"[-80.16981, 25.68261], "
,1617959613,4/9/21 9:13 AM,25.68258,-80.16978,81,0,,,,,TRUE,,,,,"[-80.16978, 25.68258], "
,1617963221,4/9/21 10:13 AM,25.68259,-80.16971,349.8,0,,,,,TRUE,,,,,"[-80.16971, 25.68259], "
,1617966824,4/9/21 11:13 AM,25.68264,-80.16972,211,0,,,,,TRUE,,,,,"[-80.16972, 25.68264], "
,1617970426,4/9/21 12:13 PM,25.68255,-80.16978,42,0,,,,,TRUE,,,,,"[-80.16978, 25.68255], "
,1617974028,4/9/21 1:13 PM,25.6826,-80.16973,125.8,0,,,,,TRUE,,,,,"[-80.16973, 25.6826], "
,1617977628,4/9/21 2:13 PM,25.68247,-80.16953,247.1,0,,,,,TRUE,,,,,"[-80.16953, 25.68247], "
,1617981231,4/9/21 3:13 PM,25.68239,-80.16974,39.8,0,,,,,TRUE,,,,,"[-80.16974, 25.68239], "
,1617984835,4/9/21 4:13 PM,25.68252,-80.16962,318,0,,,,,TRUE,,,,,"[-80.16962, 25.68252], "
,1617988468,4/9/21 5:14 PM,25.68262,-80.16972,12.7,0,,,,,TRUE,,,,,"[-80.16972, 25.68262], "
,1617992040,4/9/21 6:14 PM,25.68266,-80.16971,241,0,,,,,TRUE,,,,,"[-80.16971, 25.68266], "
,1617995612,4/9/21 7:13 PM,25.68265,-80.16973,272.8,0,,,,,TRUE,,,,,"[-80.16973, 25.68265], "
,1617999214,4/9/21 8:13 PM,25.68266,-80.16996,85.8,0,,,,,TRUE,,,,,"[-80.16996, 25.68266], "
,1618002814,4/9/21 9:13 PM,25.68268,-80.16966,180,0,,,,,TRUE,,,,,"[-80.16966, 25.68268], "
,1618006418,4/9/21 10:13 PM,25.68265,-80.16966,259.5,0,,,,,TRUE,,,,,"[-80.16966, 25.68265], "
,1618010023,4/9/21 11:13 PM,25.68264,-80.16972,287.6,0,,,,,TRUE,,,,,"[-80.16972, 25.68264], "
,1618013623,4/10/21 12:13 AM,25.68266,-80.16979,170.4,0,,,,,TRUE,,,,,"[-80.16979, 25.68266], "
,1618017224,4/10/21 1:13 AM,25.6825,-80.16976,332.3,0,,,,,TRUE,,,,,"[-80.16976, 25.6825], "
,1618020829,4/10/21 2:13 AM,25.68262,-80.16983,31,0,,,,,TRUE,,,,,"[-80.16983, 25.68262], "
,1618024430,4/10/21 3:13 AM,25.68268,-80.16979,173.6,0,,,,,TRUE,,,,,"[-80.16979, 25.68268], "
,1618028031,4/10/21 4:13 AM,25.6826,-80.16978,180,0,,,,,TRUE,,,,,"[-80.16978, 25.6826], "
,1618031632,4/10/21 5:13 AM,25.68255,-80.16978,50.2,0,,,,,TRUE,,,,,"[-80.16978, 25.68255], "
,1618035263,4/10/21 6:14 AM,25.68258,-80.16974,19.8,0,,,,,TRUE,,,,,"[-80.16974, 25.68258], "
,1618038803,4/10/21 7:13 AM,25.68263,-80.16972,318,0,,,,,TRUE,,,,,"[-80.16972, 25.68263], "
,1618042436,4/10/21 8:13 AM,25.6827,-80.16979,79.5,0,,,,,TRUE,,,,,"[-80.16979, 25.6827], "
,1618046039,4/10/21 9:13 AM,25.68272,-80.16967,188.5,0,,,,,TRUE,,,,,"[-80.16967, 25.68272], "
,1618049642,4/10/21 10:14 AM,25.68266,-80.16968,270,0,,,,,TRUE,,,,,"[-80.16968, 25.68266], "
,1618053215,4/10/21 11:13 AM,25.68266,-80.1697,155.7,0,,,,,TRUE,,,,,"[-80.1697, 25.68266], "
,1618056815,4/10/21 12:13 PM,25.6826,-80.16967,347.3,0,,,,,TRUE,,,,,"[-80.16967, 25.6826], "
,1618060415,4/10/21 1:13 PM,25.68268,-80.16969,289.1,0,,,,,TRUE,,,,,"[-80.16969, 25.68268], "
,1618064017,4/10/21 2:13 PM,25.68273,-80.16985,106.1,0,,,,,TRUE,,,,,"[-80.16985, 25.68273], "
,1618067622,4/10/21 3:13 PM,25.68267,-80.16962,297.9,0,,,,,TRUE,,,,,"[-80.16962, 25.68267], "
,1618071223,4/10/21 4:13 PM,25.68277,-80.16983,90,0,,,,,TRUE,,,,,"[-80.16983, 25.68277], "
,1618074825,4/10/21 5:13 PM,25.68277,-80.16965,290.3,0,,,,,TRUE,,,,,"[-80.16965, 25.68277], "
,1618078427,4/10/21 6:13 PM,25.68278,-80.16968,144.2,0,,,,,TRUE,,,,,"[-80.16968, 25.68278], "
,1618082000,4/10/21 7:13 PM,25.68273,-80.16964,282.5,0,,,,,TRUE,,,,,"[-80.16964, 25.68273], "
,1618085632,4/10/21 8:13 PM,25.68274,-80.16969,241,0,,,,,TRUE,,,,,"[-80.16969, 25.68274], "
,1618089233,4/10/21 9:13 PM,25.68271,-80.16975,159.8,0,,,,,TRUE,,,,,"[-80.16975, 25.68271], "
,1618092834,4/10/21 10:13 PM,25.68244,-80.16964,324.5,5.6,,,,,TRUE,,,,,"[-80.16964, 25.68244], "
,1618096407,4/10/21 11:13 PM,25.72323,-80.20192,192.7,3.5,,,,,TRUE,,,,,"[-80.20192, 25.72323], "
,1618100039,4/11/21 12:13 AM,25.69256,-80.20958,112.3,4.7,,,,,TRUE,,,,,"[-80.20958, 25.69256], "
,1618103639,4/11/21 1:13 AM,25.67648,-80.16616,15.5,0,,,,,TRUE,,,,,"[-80.16616, 25.67648], "
,1618107241,4/11/21 2:14 AM,25.67661,-80.16612,151.6,0,,,,,TRUE,,,,,"[-80.16612, 25.67661], "
,1618110814,4/11/21 3:13 AM,25.67656,-80.16609,160.2,0,,,,,TRUE,,,,,"[-80.16609, 25.67656], "
,1618114444,4/11/21 4:14 AM,25.67616,-80.16593,161.3,0,,,,,TRUE,,,,,"[-80.16593, 25.67616], "
,1618118016,4/11/21 5:13 AM,25.67608,-80.1659,42,0,,,,,TRUE,,,,,"[-80.1659, 25.67608], "
,1618121617,4/11/21 6:13 AM,25.67611,-80.16587,261.6,0,,,,,TRUE,,,,,"[-80.16587, 25.67611], "
,1618125219,4/11/21 7:13 AM,25.67609,-80.16602,2.7,0,,,,,TRUE,,,,,"[-80.16602, 25.67609], "
,1618128819,4/11/21 8:13 AM,25.67647,-80.166,303.7,0,,,,,TRUE,,,,,"[-80.166, 25.67647], "
,1618132422,4/11/21 9:13 AM,25.67659,-80.1662,121.7,0,,,,,TRUE,,,,,"[-80.1662, 25.67659], "
,1618136022,4/11/21 10:13 AM,25.67654,-80.16611,119,0,,,,,TRUE,,,,,"[-80.16611, 25.67654], "
,1618139624,4/11/21 11:13 AM,25.67652,-80.16607,318,0,,,,,TRUE,,,,,"[-80.16607, 25.67652], "
,1618143227,4/11/21 12:13 PM,25.67655,-80.1661,112,0,,,,,TRUE,,,,,"[-80.1661, 25.67655], "
,1618146829,4/11/21 1:13 PM,25.67651,-80.16599,314.2,0,,,,,TRUE,,,,,"[-80.16599, 25.67651], "
,1618150402,4/11/21 2:13 PM,25.67658,-80.16607,19.1,0,,,,,TRUE,,,,,"[-80.16607, 25.67658], "
,1618154034,4/11/21 3:13 PM,25.67671,-80.16602,108.4,0,,,,,TRUE,,,,,"[-80.16602, 25.67671], "
,1618157636,4/11/21 4:13 PM,25.67665,-80.16582,187.6,0,,,,,TRUE,,,,,"[-80.16582, 25.67665], "
,1618161238,4/11/21 5:13 PM,25.67638,-80.16586,69.7,0,,,,,TRUE,,,,,"[-80.16586, 25.67638], "
,1618164870,4/11/21 6:14 PM,25.6764,-80.1658,56.3,0,,,,,TRUE,,,,,"[-80.1658, 25.6764], "
,1618168410,4/11/21 7:13 PM,25.67649,-80.16565,274.1,0,,,,,TRUE,,,,,"[-80.16565, 25.67649], "
,1618172040,4/11/21 8:14 PM,25.67651,-80.16596,123.7,0,,,,,TRUE,,,,,"[-80.16596, 25.67651], "
,1618175614,4/11/21 9:13 PM,25.67642,-80.16581,202.6,0,,,,,TRUE,,,,,"[-80.16581, 25.67642], "
,1618179245,4/11/21 10:14 PM,25.67603,-80.16599,186.4,0,,,,,TRUE,,,,,"[-80.16599, 25.67603], "
,1618182817,4/11/21 11:13 PM,25.67595,-80.166,316.6,0,,,,,TRUE,,,,,"[-80.166, 25.67595], "
,1618186448,4/12/21 12:14 AM,25.67615,-80.16621,281.8,0,,,,,TRUE,,,,,"[-80.16621, 25.67615], "
,1618190048,4/12/21 1:14 AM,25.67618,-80.16637,110.3,0,,,,,TRUE,,,,,"[-80.16637, 25.67618], "
,1618193618,4/12/21 2:13 AM,25.67614,-80.16625,204.3,0,,,,,TRUE,,,,,"[-80.16625, 25.67614], "
,1618197221,4/12/21 3:13 AM,25.6761,-80.16627,117.1,0,,,,,TRUE,,,,,"[-80.16627, 25.6761], "
,1618200824,4/12/21 4:13 AM,25.67604,-80.16614,151.6,0,,,,,TRUE,,,,,"[-80.16614, 25.67604], "
,1618204424,4/12/21 5:13 AM,25.67594,-80.16608,335.7,0,,,,,TRUE,,,,,"[-80.16608, 25.67594], "
,1618208024,4/12/21 6:13 AM,25.67598,-80.1661,42,0,,,,,TRUE,,,,,"[-80.1661, 25.67598], "
,1618211625,4/12/21 7:13 AM,25.67601,-80.16607,348.3,0,,,,,TRUE,,,,,"[-80.16607, 25.67601], "
,1618215226,4/12/21 8:13 AM,25.67614,-80.1661,4.1,0.1,,,,,TRUE,,,,,"[-80.1661, 25.67614], "
,1618218858,4/12/21 9:14 AM,25.67664,-80.16606,194.4,0,,,,,TRUE,,,,,"[-80.16606, 25.67664], "
,1618222431,4/12/21 10:13 AM,25.6765,-80.1661,180,0,,,,,TRUE,,,,,"[-80.1661, 25.6765], "
,1618226002,4/12/21 11:13 AM,25.67649,-80.1661,323.1,0,,,,,TRUE,,,,,"[-80.1661, 25.67649], "
,1618229636,4/12/21 12:13 PM,25.67655,-80.16615,102.5,0,,,,,TRUE,,,,,"[-80.16615, 25.67655], "
,1618233206,4/12/21 1:13 PM,25.67654,-80.1661,42,0,,,,,TRUE,,,,,"[-80.1661, 25.67654], "
,1618236813,4/12/21 2:13 PM,25.67658,-80.16606,90,0,,,,,TRUE,,,,,"[-80.16606, 25.67658], "
,1618240443,4/12/21 3:14 PM,25.67658,-80.16589,191.7,0,,,,,TRUE,,,,,"[-80.16589, 25.67658], "
,1618244044,4/12/21 4:14 PM,25.67632,-80.16595,356,0,,,,,TRUE,,,,,"[-80.16595, 25.67632], "
,1618247615,4/12/21 5:13 PM,25.67645,-80.16596,140.2,0,,,,,TRUE,,,,,"[-80.16596, 25.67645], "
,1618251278,4/12/21 6:14 PM,25.67632,-80.16584,219,0,,,,,TRUE,,,,,"[-80.16584, 25.67632], "
,1618254826,4/12/21 7:13 PM,25.67612,-80.16602,86.8,0,,,,,TRUE,,,,,"[-80.16602, 25.67612], "
,1618258430,4/12/21 8:13 PM,25.67613,-80.16582,260.6,0,,,,,TRUE,,,,,"[-80.16582, 25.67613], "
,1618262033,4/12/21 9:13 PM,25.6761,-80.16602,270,0,,,,,TRUE,,,,,"[-80.16602, 25.6761], "
,1618265668,4/12/21 10:14 PM,25.6761,-80.16626,354.3,0,,,,,TRUE,,,,,"[-80.16626, 25.6761], "
,1618269240,4/12/21 11:14 PM,25.67628,-80.16628,191.7,0,,,,,TRUE,,,,,"[-80.16628, 25.67628], "
,1618272840,4/13/21 12:14 AM,25.67615,-80.16631,42,0,,,,,TRUE,,,,,"[-80.16631, 25.67615], "
,1618276413,4/13/21 1:13 AM,25.6762,-80.16626,237.6,0,,,,,TRUE,,,,,"[-80.16626, 25.6762], "
,1618280043,4/13/21 2:14 AM,25.67616,-80.16633,335.7,0,,,,,TRUE,,,,,"[-80.16633, 25.67616], "
,1618283644,4/13/21 3:14 AM,25.67622,-80.16636,299,0,,,,,TRUE,,,,,"[-80.16636, 25.67622], "
,1618287246,4/13/21 4:14 AM,25.67623,-80.16638,119,0,,,,,TRUE,,,,,"[-80.16638, 25.67623], "
,1618290819,4/13/21 5:13 AM,25.67622,-80.16636,103.9,0,,,,,TRUE,,,,,"[-80.16636, 25.67622], "
,1618294449,4/13/21 6:14 AM,25.6762,-80.16627,18.7,0,,,,,TRUE,,,,,"[-80.16627, 25.6762], "
,1618298025,4/13/21 7:13 AM,25.67628,-80.16624,185.1,0,,,,,TRUE,,,,,"[-80.16624, 25.67628], "
,1618301627,4/13/21 8:13 AM,25.67608,-80.16626,61,0,,,,,TRUE,,,,,"[-80.16626, 25.67608], "
,1618305229,4/13/21 9:13 AM,25.67611,-80.1662,295.9,0,,,,,TRUE,,,,,"[-80.1662, 25.67611], "
,1618308861,4/13/21 10:14 AM,25.67618,-80.16636,33.2,0,,,,,TRUE,,,,,"[-80.16636, 25.67618], "
,1618312433,4/13/21 11:13 AM,25.67629,-80.16628,161.9,0,,,,,TRUE,,,,,"[-80.16628, 25.67629], "
,1618316038,4/13/21 12:13 PM,25.67618,-80.16624,329,0,,,,,TRUE,,,,,"[-80.16624, 25.67618], "
,1618319651,4/13/21 1:14 PM,25.67624,-80.16628,273.5,0,,,,,TRUE,,,,,"[-80.16628, 25.67624], "
,1618323258,4/13/21 2:14 PM,25.67625,-80.16646,143.6,0,,,,,TRUE,,,,,"[-80.16646, 25.67625], "
,1618326859,4/13/21 3:14 PM,25.67614,-80.16637,68.4,0,,,,,TRUE,,,,,"[-80.16637, 25.67614], "
,1618330430,4/13/21 4:13 PM,25.67624,-80.16609,212.8,0,,,,,TRUE,,,,,"[-80.16609, 25.67624], "
,1618334039,4/13/21 5:13 PM,25.6761,-80.16619,98.4,0,,,,,TRUE,,,,,"[-80.16619, 25.6761], "
,1618337644,4/13/21 6:14 PM,25.67608,-80.16604,245.7,0,,,,,TRUE,,,,,"[-80.16604, 25.67608], "
,1618341245,4/13/21 7:14 PM,25.67595,-80.16636,65,0,,,,,TRUE,,,,,"[-80.16636, 25.67595], "
,1618344882,4/13/21 8:14 PM,25.67611,-80.16598,287.1,0,,,,,TRUE,,,,,"[-80.16598, 25.67611], "
,1618348427,4/13/21 9:13 PM,25.67616,-80.16616,237.1,0,,,,,TRUE,,,,,"[-80.16616, 25.67616], "
,1618352034,4/13/21 10:13 PM,25.67609,-80.16628,29.4,0,,,,,TRUE,,,,,"[-80.16628, 25.67609], "
